id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone
elKTR-zvpTBvb29MkKWT5g,forks-cafeteria-and-catering-wake-forest,Forks Cafeteria & Catering,https://s3-media0.fl.yelpcdn.com/bphoto/nEUqRPjkilbk8PW_7R8kXg/o.jpg,False,https://www.yelp.com/biz/forks-cafeteria-and-catering-wake-forest?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,26,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",3.5,"{'latitude': 35.97552, 'longitude': -78.50893}","['pickup', 'delivery']",$$,"{'address1': '339 S Brooks St', 'address2': '', 'address3': '', 'city': 'Wake Forest', 'zip_code': '27587', 'country': 'US', 'state': 'NC', 'display_address': ['339 S Brooks St', 'Wake Forest, NC 27587']}",+19195566544,(919) 556-6544
iu6H9w3G252PtYb42y6K7A,jersey-mikes-subs-raleigh-14,Jersey Mike's Subs,https://s3-media0.fl.yelpcdn.com/bphoto/okY9WOhkfPZR0APEB6Hdcw/o.jpg,False,https://www.yelp.com/biz/jersey-mikes-subs-raleigh-14?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,23,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}]",3.5,"{'latitude': 35.801534, 'longitude': -78.566091}","['delivery', 'pickup']",$,"{'address1': '4121-101 New Bern Ave', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27610', 'country': 'US', 'state': 'NC', 'display_address': ['4121-101 New Bern Ave', 'Raleigh, NC 27610']}",+19192310070,(919) 231-0070
emIw8zjs7FUKz3Vxd8RkZw,sushi-mon-raleigh,Sushi Mon,https://s3-media0.fl.yelpcdn.com/bphoto/qZBCAShP8bkcOz0d2HJNCg/o.jpg,False,https://www.yelp.com/biz/sushi-mon-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,206,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 35.830854027743754, 'longitude': -78.66627997277303}","['restaurant_reservation', 'delivery']",$$,"{'address1': '3700 Glenwood Ave', 'address2': 'Ste 150', 'address3': '', 'city': 'Raleigh', 'zip_code': '27612', 'country': 'US', 'state': 'NC', 'display_address': ['3700 Glenwood Ave', 'Ste 150', 'Raleigh, NC 27612']}",+19198031000,(919) 803-1000
aHZK2mwQ-XzOGSGP3RfNzg,starbucks-raleigh-43,Starbucks,https://s3-media0.fl.yelpcdn.com/bphoto/clLbWwhxn145eBGtcsmyCg/o.jpg,False,https://www.yelp.com/biz/starbucks-raleigh-43?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 35.78382434869433, 'longitude': -78.67121041741328}",['delivery'],$,"{'address1': '2610 Cates Ave', 'address2': '', 'address3': 'Talley Student Center', 'city': 'Raleigh', 'zip_code': '27607', 'country': 'US', 'state': 'NC', 'display_address': ['2610 Cates Ave', 'Talley Student Center', 'Raleigh, NC 27607']}",+19195132013,(919) 513-2013
RcdLsJpxXDo0EDMw-8BxbA,mamma-mia-holly-springs-holly-springs,Mamma Mia - Holly Springs,https://s3-media0.fl.yelpcdn.com/bphoto/dzMr1wMQzq1NQ1FpQY1CNw/o.jpg,False,https://www.yelp.com/biz/mamma-mia-holly-springs-holly-springs?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,28,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 35.6485281144918, 'longitude': -78.8338247296778}",[],$$,"{'address1': '300 S Main St', 'address2': 'Ste 200', 'address3': '', 'city': 'Holly Springs', 'zip_code': '27540', 'country': 'US', 'state': 'NC', 'display_address': ['300 S Main St', 'Ste 200', 'Holly Springs, NC 27540']}",+19197668000,(919) 766-8000
OiP6DGrFU289nHy5KqQA9w,mcdonalds-raleigh-15,McDonald's,https://s3-media0.fl.yelpcdn.com/bphoto/LQna0emU-YNwDxsHJpopgQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-raleigh-15?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,37,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 35.8191246456017, 'longitude': -78.6247837543487}",['delivery'],$,"{'address1': '2801 Old Wake Forest Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27609', 'country': 'US', 'state': 'NC', 'display_address': ['2801 Old Wake Forest Rd', 'Raleigh, NC 27609']}",+19198213297,(919) 821-3297
pMnRjNeHOh7RakUtQoV8Tg,la-zacatecana-garner,La Zacatecana,https://s3-media0.fl.yelpcdn.com/bphoto/mxVWfQnt6VanNXfxNqhUCw/o.jpg,False,https://www.yelp.com/biz/la-zacatecana-garner?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,6,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 35.7075250893831, 'longitude': -78.6185690760612}",['delivery'],$,"{'address1': '522 Village Ct', 'address2': '', 'address3': '', 'city': 'Garner', 'zip_code': '27529', 'country': 'US', 'state': 'NC', 'display_address': ['522 Village Ct', 'Garner, NC 27529']}",+19197793448,(919) 779-3448
UqxFAtycsfXFMlX7OhRzOw,four-points-by-sheraton-raleigh-durham-airport-morrisville,Four Points by Sheraton Raleigh Durham Airport,https://s3-media0.fl.yelpcdn.com/bphoto/JMrqnrujxqJecGG022117Q/o.jpg,False,https://www.yelp.com/biz/four-points-by-sheraton-raleigh-durham-airport-morrisville?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,33,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,"{'latitude': 35.85504, 'longitude': -78.82296}",[],$$,"{'address1': '1200 Claren Cir', 'address2': None, 'address3': None, 'city': 'Morrisville', 'zip_code': '27560', 'country': 'US', 'state': 'NC', 'display_address': ['1200 Claren Cir', 'Morrisville, NC 27560']}",+19193801221,(919) 380-1221
Y0FQULD9kJ_G4vj3-Qy47Q,chipotle-mexican-grill-raleigh,Chipotle Mexican Grill,https://s3-media0.fl.yelpcdn.com/bphoto/eKFTzd_gX3NFBj90V41TbA/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,74,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'latitude': 35.866118, 'longitude': -78.620078}",['delivery'],$,"{'address1': '6102 Falls Of Neuse Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27609', 'country': 'US', 'state': 'NC', 'display_address': ['6102 Falls Of Neuse Rd', 'Raleigh, NC 27609']}",+19198778544,(919) 877-8544
5PF0zJx_uPjnEuMdCtGYjA,cape-fear-seafood-company-raleigh,Cape Fear Seafood Company,https://s3-media0.fl.yelpcdn.com/bphoto/rBNY3F7t4-alv9DnWyxQ1A/o.jpg,False,https://www.yelp.com/biz/cape-fear-seafood-company-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,238,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 35.866283530189, 'longitude': -78.6225843429565}",['delivery'],$$,"{'address1': '832 Spring Forest Rd', 'address2': '', 'address3': None, 'city': 'Raleigh', 'zip_code': '27609', 'country': 'US', 'state': 'NC', 'display_address': ['832 Spring Forest Rd', 'Raleigh, NC 27609']}",+19842424600,(984) 242-4600
AX2K2v3o-iVt2SUvd2MG4w,burger-king-holly-springs,Burger King,https://s3-media0.fl.yelpcdn.com/bphoto/g8VraqiaKH5OLcpsZyaYJg/o.jpg,False,https://www.yelp.com/biz/burger-king-holly-springs?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,4,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'latitude': 35.638802, 'longitude': -78.835045}",['delivery'],$,"{'address1': '851 Village Walk Dr', 'address2': '', 'address3': '', 'city': 'Holly Springs', 'zip_code': '27540', 'country': 'US', 'state': 'NC', 'display_address': ['851 Village Walk Dr', 'Holly Springs, NC 27540']}",+19195520650,(919) 552-0650
KU3UDEcj6SRE65cXR-dFcg,mcdonalds-raleigh-5,McDonald's,https://s3-media0.fl.yelpcdn.com/bphoto/pk9V6uoTYm7dbUKZRexxxQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-raleigh-5?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,21,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 35.9002554552376, 'longitude': -78.681468218565}",['delivery'],$,"{'address1': '8305 Creedmoor Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27613', 'country': 'US', 'state': 'NC', 'display_address': ['8305 Creedmoor Rd', 'Raleigh, NC 27613']}",+19198478111,(919) 847-8111
bltSxKMuPWt0Wm4E5HRbCQ,nyc-bagels-cary,NYC Bagels,https://s3-media0.fl.yelpcdn.com/bphoto/aeCM8A8xqPIucSJD28ol5Q/o.jpg,False,https://www.yelp.com/biz/nyc-bagels-cary?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,67,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 35.8039206074338, 'longitude': -78.7805744443766}","['delivery', 'pickup']",,"{'address1': '263 Grande Heights Dr', 'address2': '', 'address3': None, 'city': 'Cary', 'zip_code': '27513', 'country': 'US', 'state': 'NC', 'display_address': ['263 Grande Heights Dr', 'Cary, NC 27513']}",+19196510060,(919) 651-0060
IiOwP3QAzeTjIWj3xGD93A,sister-liu-s-kitchen-morrisville,Sister Liu’s Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/abLWakjpD9B_TVqRETZMdw/o.jpg,False,https://www.yelp.com/biz/sister-liu-s-kitchen-morrisville?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,36,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,"{'latitude': 35.817415, 'longitude': -78.845736}","['delivery', 'pickup']",,"{'address1': '3524 Davis Dr', 'address2': '', 'address3': None, 'city': 'Morrisville', 'zip_code': '27560', 'country': 'US', 'state': 'NC', 'display_address': ['3524 Davis Dr', 'Morrisville, NC 27560']}",+19199494233,(919) 949-4233
134gr4cxHe2gPZX1nBkoNw,swagat-indian-cuisine-morrisville,Swagat Indian Cuisine,https://s3-media0.fl.yelpcdn.com/bphoto/wXe2VQ00a1AOTFNSIo7-kQ/o.jpg,False,https://www.yelp.com/biz/swagat-indian-cuisine-morrisville?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,120,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}]",4.0,"{'latitude': 35.804104, 'longitude': -78.810845}","['pickup', 'delivery']",$$,"{'address1': '9549 Chapel Hill Rd', 'address2': None, 'address3': '', 'city': 'Morrisville', 'zip_code': '27560', 'country': 'US', 'state': 'NC', 'display_address': ['9549 Chapel Hill Rd', 'Morrisville, NC 27560']}",+19193789090,(919) 378-9090
vf-5Ed2sVeGcx8wupMcqXQ,subway-raleigh-80,Subway,https://s3-media0.fl.yelpcdn.com/bphoto/MTXWKra8t1b9yLmQ0U2xeQ/o.jpg,False,https://www.yelp.com/biz/subway-raleigh-80?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,9,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,"{'latitude': 35.7666195768411, 'longitude': -78.6952861}","['pickup', 'delivery']",$,"{'address1': '3225 Avent Ferry Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27606', 'country': 'US', 'state': 'NC', 'display_address': ['3225 Avent Ferry Rd', 'Raleigh, NC 27606']}",+19198592121,(919) 859-2121
9Su5godUhsximDr-4hgT6A,reys-restaurant-raleigh-3,Rey's Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/AlqskDh120m97ltizaYGJg/o.jpg,False,https://www.yelp.com/biz/reys-restaurant-raleigh-3?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,213,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 35.76817, 'longitude': -78.74147}",['delivery'],$$$,"{'address1': '1130 Buck Jones Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27606', 'country': 'US', 'state': 'NC', 'display_address': ['1130 Buck Jones Rd', 'Raleigh, NC 27606']}",+19193800122,(919) 380-0122
F989F4i871pPCb49Om0lpA,tacos-y-mariscos-vallarta-raleigh,Tacos Y Mariscos Vallarta,https://s3-media0.fl.yelpcdn.com/bphoto/qSgJIv_iogxi0nk-EFhyHw/o.jpg,False,https://www.yelp.com/biz/tacos-y-mariscos-vallarta-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,117,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 35.8236312866211, 'longitude': -78.5886077880859}","['delivery', 'pickup']",$$,"{'address1': '3177 Capital Blvd', 'address2': None, 'address3': None, 'city': 'Raleigh', 'zip_code': '27604', 'country': 'US', 'state': 'NC', 'display_address': ['3177 Capital Blvd', 'Raleigh, NC 27604']}",+19197902696,(919) 790-2696
Qldh9GcGShncIuwGoRDJiQ,lucky-7-cary,Lucky 7,https://s3-media0.fl.yelpcdn.com/bphoto/5QHIXRpTcqxR4j_ZibBPTw/o.jpg,False,https://www.yelp.com/biz/lucky-7-cary?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,77,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 35.80148, 'longitude': -78.7680169}","['delivery', 'pickup']",$,"{'address1': '906 NE Maynard Rd', 'address2': '', 'address3': '', 'city': 'Cary', 'zip_code': '27513', 'country': 'US', 'state': 'NC', 'display_address': ['906 NE Maynard Rd', 'Cary, NC 27513']}",+19193807550,(919) 380-7550
tcr7PdOStlKYhslE5WxYbw,state-of-beer-raleigh-2,State of Beer,https://s3-media0.fl.yelpcdn.com/bphoto/WhjBhahDJWxDsEMVmbxqOw/o.jpg,False,https://www.yelp.com/biz/state-of-beer-raleigh-2?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,102,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 35.7803481739001, 'longitude': -78.6450460847199}","['pickup', 'delivery']",$$,"{'address1': '401 Hillsborough St', 'address2': 'Ste A', 'address3': '', 'city': 'Raleigh', 'zip_code': '27603', 'country': 'US', 'state': 'NC', 'display_address': ['401 Hillsborough St', 'Ste A', 'Raleigh, NC 27603']}",+19195469116,(919) 546-9116
Nj0iE6z0EJrzdH512tGOeQ,hampton-inn-and-suites-raleigh-downtown-raleigh,Hampton Inn & Suites Raleigh Downtown,https://s3-media0.fl.yelpcdn.com/bphoto/k_FaR62bsdDZIaPEoyODsw/o.jpg,False,https://www.yelp.com/biz/hampton-inn-and-suites-raleigh-downtown-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,61,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 35.7874823, 'longitude': -78.6467215418816}",[],$$,"{'address1': '600 Glenwood Ave', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27603', 'country': 'US', 'state': 'NC', 'display_address': ['600 Glenwood Ave', 'Raleigh, NC 27603']}",+19198254770,(919) 825-4770
HuFt-7CvFgY7hR21SEJFng,sonic-drive-in-wake-forest,Sonic Drive-In,https://s3-media0.fl.yelpcdn.com/bphoto/qgzA9KlhLgDCpuvlrl3evw/o.jpg,False,https://www.yelp.com/biz/sonic-drive-in-wake-forest?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,27,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",2.0,"{'latitude': 35.9870315327876, 'longitude': -78.5334243576721}",[],$,"{'address1': '12508 Capital Blvd', 'address2': '', 'address3': '', 'city': 'Wake Forest', 'zip_code': '27587', 'country': 'US', 'state': 'NC', 'display_address': ['12508 Capital Blvd', 'Wake Forest, NC 27587']}",+19195622259,(919) 562-2259
CxjmgNo4yA6B2RmFvbQnDw,rise-north-raleigh-sutton-square-raleigh,Rise North Raleigh-Sutton Square,https://s3-media0.fl.yelpcdn.com/bphoto/RAIf2O7I8hC8LwjmqRWT2w/o.jpg,False,https://www.yelp.com/biz/rise-north-raleigh-sutton-square-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,172,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 35.8691886338861, 'longitude': -78.6229872703558}","['delivery', 'pickup']",$,"{'address1': '6325 Falls Of Neuse Rd', 'address2': 'Ste 33', 'address3': '', 'city': 'Raleigh', 'zip_code': '27615', 'country': 'US', 'state': 'NC', 'display_address': ['6325 Falls Of Neuse Rd', 'Ste 33', 'Raleigh, NC 27615']}",+19842005751,(984) 200-5751
-lC6WCGw2Pcu83NIZ12WLg,cannizzaros-pizzeria-and-restaurant-wake-forest-3,Cannizzaro's Pizzeria & Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/9sQCsbA6gha8UmHUVZpXWw/o.jpg,True,https://www.yelp.com/biz/cannizzaros-pizzeria-and-restaurant-wake-forest-3?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,45,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 35.976991, 'longitude': -78.510384}",[],$$,"{'address1': '238 S White St', 'address2': '', 'address3': '', 'city': 'Wake Forest', 'zip_code': '27587', 'country': 'US', 'state': 'NC', 'display_address': ['238 S White St', 'Wake Forest, NC 27587']}",+19194356067,(919) 435-6067
sO3_OpwELR9faQQRDB_FHQ,pizza-amore-wake-forest,Pizza Amore,https://s3-media0.fl.yelpcdn.com/bphoto/gPAH-t3utQBeb0AsEHyg1w/o.jpg,False,https://www.yelp.com/biz/pizza-amore-wake-forest?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,128,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 35.97699, 'longitude': -78.51038}",['delivery'],$$,"{'address1': '238 S White St', 'address2': '', 'address3': '', 'city': 'Wake Forest', 'zip_code': '27587', 'country': 'US', 'state': 'NC', 'display_address': ['238 S White St', 'Wake Forest, NC 27587']}",+19194356067,(919) 435-6067
HXTD1GUdsylmi9p_PE5Mvg,chow-pizza-bar-raleigh,Chow Pizza Bar,https://s3-media0.fl.yelpcdn.com/bphoto/7Y-L5TWob2cTqzNcv_eJ7w/o.jpg,False,https://www.yelp.com/biz/chow-pizza-bar-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,229,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 35.8999920824885, 'longitude': -78.6823936842697}","['delivery', 'pickup']",$$,"{'address1': '8311 Creedmoor Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27613', 'country': 'US', 'state': 'NC', 'display_address': ['8311 Creedmoor Rd', 'Raleigh, NC 27613']}",+19198414995,(919) 841-4995
3apgHd_dVlMlqgUHwDMyUw,mar-y-sol-restaurant-raleigh,Mar-Y-Sol Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/sypOJcpmmmcMLS_9HdEUhQ/o.jpg,False,https://www.yelp.com/biz/mar-y-sol-restaurant-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,19,"[{'alias': 'latin', 'title': 'Latin American'}]",3.5,"{'latitude': 35.8354988, 'longitude': -78.5796738}",['delivery'],$$,"{'address1': '4020 Capital Blvd', 'address2': 'Ste 108', 'address3': '', 'city': 'Raleigh', 'zip_code': '27604', 'country': 'US', 'state': 'NC', 'display_address': ['4020 Capital Blvd', 'Ste 108', 'Raleigh, NC 27604']}",+19194310505,(919) 431-0505
dXJJLarecFilIlRuIUJntQ,weaver-street-market-raleigh,Weaver Street Market,https://s3-media0.fl.yelpcdn.com/bphoto/RZJgz5ci0-HHiw4EL-ohSQ/o.jpg,False,https://www.yelp.com/biz/weaver-street-market-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,24,"[{'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'grocery', 'title': 'Grocery'}]",4.5,"{'latitude': 35.77873, 'longitude': -78.64556}",[],,"{'address1': '404 W Hargett St', 'address2': '', 'address3': None, 'city': 'Raleigh', 'zip_code': '27603', 'country': 'US', 'state': 'NC', 'display_address': ['404 W Hargett St', 'Raleigh, NC 27603']}",+19194297800,(919) 429-7800
jol5M7W9JB9qDr-IaGLEHA,los-tres-magueyes-holly-springs,Los Tres Magueyes,https://s3-media0.fl.yelpcdn.com/bphoto/wmklXeNuYQgWE8Kz3lBSVA/o.jpg,False,https://www.yelp.com/biz/los-tres-magueyes-holly-springs?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,70,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 35.653289, 'longitude': -78.824898}","['delivery', 'pickup']",$,"{'address1': '325 N Main St', 'address2': '', 'address3': None, 'city': 'Holly Springs', 'zip_code': '27540', 'country': 'US', 'state': 'NC', 'display_address': ['325 N Main St', 'Holly Springs, NC 27540']}",+19195526272,(919) 552-6272
mjnSujrd9eXdBLWzoF46AQ,pasta-di-pizza-fuquay-varina,Pasta Di Pizza,https://s3-media0.fl.yelpcdn.com/bphoto/H33HByhlQ06p02-2-F9l9w/o.jpg,False,https://www.yelp.com/biz/pasta-di-pizza-fuquay-varina?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,34,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 35.61614, 'longitude': -78.73414}","['delivery', 'pickup']",,"{'address1': '2916 N Main St', 'address2': '', 'address3': None, 'city': 'Fuquay Varina', 'zip_code': '27526', 'country': 'US', 'state': 'NC', 'display_address': ['2916 N Main St', 'Fuquay Varina, NC 27526']}",+19197620095,(919) 762-0095
ewyqWAFcY53YSkP2ftWUAg,third-place-coffee-house-raleigh,Third Place Coffee House,https://s3-media0.fl.yelpcdn.com/bphoto/B1Z4foZf-lzCcqITF9QSEA/o.jpg,False,https://www.yelp.com/biz/third-place-coffee-house-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,98,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bagels', 'title': 'Bagels'}]",4.0,"{'latitude': 35.8050458652885, 'longitude': -78.6466162750672}",['delivery'],$,"{'address1': '1811 Glenwood Ave', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27608', 'country': 'US', 'state': 'NC', 'display_address': ['1811 Glenwood Ave', 'Raleigh, NC 27608']}",+19198346566,(919) 834-6566
